"sentence","category","transformed_sentence"
"Im using a samsung galaxy s6 edge and i love the results!","OTHER","galaxi edg love result use amsun"
"Every time I tried to download a song it would either give me multiple songs I didn't want that didn't work, or it would give me the music video.","PROBLEM DISCOVERY","time song video download tri music"
"This app sucks.","OTHER",""
"Can find basically every song I want but for some reason the songs sometimes dissappear from my music library and I can't listen to them but they reappear later.","PROBLEM DISCOVERY","song reason librari reappear disappear listen music"
"Every since the YouTube was taken I can't find any songs.","PROBLEM DISCOVERY",""
"Not what I expected","INFORMATION GIVING",""
"Dope.","OTHER",""
"U can't get some songs y","PROBLEM DISCOVERY",""
"It looks up certain songs that u ain't looking for .","OTHER",""
"Froze my phone made my phone run very slow and glitchey until I deleted app","PROBLEM DISCOVERY","app run froze glitch phone delet"
"When u put a well know artist in it says try again like it doesn't recognize who the person is this app use to be so good now it sucks","OTHER","suck app artist tri recogn person"
"I've tried many other apps with no luck.","OTHER",""
"This one was by far the best.","OTHER",""
"I've gotten over 300 songs from this app, and just downloaded the YouTube extintion today.","INFORMATION GIVING","song app download gotten extinct tube"
"It made it even better!","OTHER",""
"Now all it says is loading","OTHER",""
"Apk download worked, real simple.","OTHER",""
"Thanks again.","OTHER",""
"Doesn't even load and I have full Wi-Fi connection.","OTHER",""
"If updated and is faster 5 stars but great app guess nothing Is perfect","OTHER",""
"Ur amzballs","OTHER",""
"I like it","OTHER",""
"I don't mind it, have been able to find the music I have been looking for.","OTHER",""
"So far, so good.","OTHER",""
"WORST DOWNLOADED APP EVERRR","OTHER","eadi ver app download"
"Nothing better than this!","OTHER",""
"With apk download I find everything!!!!!","OTHER",""
"When I installed it it worked great, I could find every song I wanted but after a while it stopped even loading the possibilities to download.","INFORMATION SEEKING","song download instal stop possibl load"
"I tried re-installing it twice, but didn't work.","PROBLEM DISCOVERY",""
"Was dissapointed.","OTHER",""
"After getting frostwire plus update I was able to get unlimited music.thanks","OTHER","frost get wire thank music"
"I found one song that I liked.","OTHER",""
"One.","OTHER",""
"It wouldn't even give me results for the other ones.","OTHER",""
"Completely disappointed.","OTHER",""
"You can't be specific with this app for some odd reason.","PROBLEM DISCOVERY",""
"I owned it on my htc one and or was great but on my s6 it won't find anything.","PROBLEM DISCOVERY",""
"For example, I wanted to download lamb of god, laid to rest.","OTHER","download exampl laid god rest lamb"
"That search brought no results, however; keying in lamb of god got me results but it was every song by lamb of god including a bunch of religious stuff.","OTHER","search song result brought key god includ stuff lamb bunch"
"So, I tried keying in laid to rest, same problem.","PROBLEM DISCOVERY","rest tri laid key"
"I got a bunch of songs called laid to rest by a billion people.fix.","OTHER","song fix laid rest person call bunch"
"I use to love frostwire.","OTHER",""
"but now it kinda of sucks.","OTHER",""
"it use to download from YouTube.","OTHER",""
"now all I get is stupid soundcloud downloads and no song I search for pops up and now I try to download the apk app and it's not compatible with my phone.","OTHER","pop song search app download tri cloud phone"
"I'm jus upset about the whole thing","OTHER",""
"It worked at first then started stopping almost as soon as I opened the app.","OTHER",""
"I've been using Frostwire for a while now, and I've been able to find and download about 98% of songs that I've searched for.","OTHER","song frost search download wire use"
"I love this app and will continue to use it as my go to music downloader!","OTHER","download love music app continu"
"It sucks","OTHER",""
"Best music downloader ever","OTHER",""
"I got about 15 songs and all of a sudden it doesn't want to load a single song.","OTHER",""
"I really don't want to delete please fix.","PROBLEM DISCOVERY",""
"Y","OTHER",""
"Now that I actually understand how the app works, I'm in love.","OTHER",""
"Since my phone is deactivated and only works on WiFi, this is perfect!","OTHER",""
"It plays the music you download offline AND you can put your favorite albums on your home screen!","OTHER","screen download play music line album home"
"Perfect!","OTHER",""
"U have to get it people.","OTHER",""
"Sometimes u won't get what u want, but when u do, it the real deal.","PROBLEM DISCOVERY",""
"!!!!!","OTHER",""
"dont bother going to com shop","INFORMATION GIVING",""
"Music  downloads","OTHER",""
"Awesome","OTHER",""
"Won't look up and songs.","PROBLEM DISCOVERY",""
"Slow as hell and quality such a was of time and space on my phone","INFORMATION GIVING","time qualiti hell phone space"
"This app has the new R5 songs ive been searching for.downloading so many music downloaders and couldn't find.they should have more apps like these","FEATURE REQUEST","pap search song app download vie loader music"
"Worst app EVER!!!","OTHER",""
"This has problems!","PROBLEM DISCOVERY",""
"Hate the new update!","OTHER",""
"Pls return it like what it used to be pls.","OTHER",""
"I have hard times of finding  a new music downloader, pls fix this","INFORMATION GIVING","time find download fix music"
"it literally just wont download.","INFORMATION GIVING",""
"it downloads for a few minutes then stops and sometimes doesnt even add the download to the transfers like","OTHER","stop transfer minut add download"
"It sucked.","OTHER",""
"Wouldn't load anything","OTHER",""
"Very good app but i get mad when i cant find certain songs frostwire should have every song ever heard be downloadable but its an outstanding app for music","PROBLEM DISCOVERY","song frost app cant wire music"
"So i decided to uninstall it.","OTHER",""
"Songs do not show up on search engine.","OTHER",""
"The ones that do don't even download.","OTHER",""
"Waste of space and time.","OTHER",""
"Love it","OTHER",""
"Its alright but not that cool","OTHER",""
"Good app have used it to make ringtones for my phone it is great","OTHER","tone ring app phone"
"AWE'some","OTHER",""
".","OTHER",""
"but I can't find a few artists, such as Juliet Simms,  Bea Miller .","PROBLEM DISCOVERY",""
"It's pretty good, but whenever I tried to open a particular app it opened Frostwire instead which was pretty annoying.","OTHER","tri wire app annoy"
"Also, the songs I downloaded would cut out and skip to the next one after about 30 seconds.","OTHER","skip song cut download"
"I love the music","OTHER",""
"I've used this app for over a year and I get a new phone and the app doesn't even work anymore.","PROBLEM DISCOVERY",""
"I'm very disappointed.","OTHER",""
"I think it's awesome that the app responds to a review for the user having issues.","OTHER","review respond user app issu"
"5 stars!","OTHER",""
"Probably the best free music downloader on Android has every song or artist I want to listen to everything is free and it worked without WiFi which is a plus for me no more paying $1.50 for just one song I can get it for free I love this app!!!","OTHER","song love app download artist wife pay android listen plu music"
"It's not that good of an app","OTHER",""
"Some of the song i can't download but some songs work","PROBLEM DISCOVERY",""
"Found a rare song in wonderful quality.","OTHER",""
"Thank you, Frostwire!","OTHER",""
"I use it all the time on my s5 and it is great.","OTHER",""
"I always find the song I'm looking for, download is quick, and it's free.","OTHER",""
"The support service answers all questions and is very convenient.","OTHER","answer question servic support"
"Its everything","OTHER",""
"I searched something and it just never charge","OTHER",""
"It downloads random songs that you don't choose and it delete songs you don't want delete  and it doesn't have half the songs you want","OTHER","delet choos song download"
"I did not have storage problems until I downloaded the app.","INFORMATION GIVING",""
"And I've only have three songs.","OTHER",""
"Also are you guys recording my phone conversation, I keep having past conversation come up in my frostwire audio files its not happened anywhere else in my phone and its never happened before but if it happens again I'm uninstalling because that is invasion of privacy.","OTHER","record privaci audio frost instal wire happen invas phone file convers"
"Stuipedly uninstalled it n now it's not downloading plz y boohoo","OTHER",""
"It's not keying me download full songs and it keeps deleting all my songs so hope u can fix it","PROBLEM DISCOVERY","fix delet song key"
"Your too big for my phone and I'm worried about deleting the cache, why is it so big, I barely searched.","OTHER","phone worri cach search delet"
"It worked for a while but this new update sucks !","OTHER",""
"So I would look up a song and it would not come up but it would have the music video pictures all that I didn't need I could look up a movie and be abel to download it","OTHER","movi song video download pictur look music"
