"sentence","category","transformed_sentence"
"Great job It's gonna be awesome if you add dual tab exploring feature like explore file manager also i had a problem with Search function when im trying to finde for e.x *.pdf the app doesn't find any match but when I'm search for pdf, it does.","FEATURE REQUEST","add app featur tri match tab job explor manag file function search fine"
"Perfect
Great app.","OTHER",""
"Ditched ES which has become bloated adware.","OTHER",""
"This is phenomenal.","OTHER",""
"Nice Love it
Gorgeous file Manager with best design
Better than ES
Excellent","OTHER","love manag design excel"
"Really this is the best file manager which I have seen ever had
This is the best file manager I've found for Android.","OTHER","seen android manag file found"
"Simple, functional, attractive, and open source.","OTHER",""
"Highly recommended.","OTHER",""
"Loved it This is the best file manager for Android.","OTHER","love android manag file"
"Best one This is the best file manager I have used.","OTHER",""
"A must on any nexus device which is missing a native file manager.","FEATURE REQUEST","miss manag devic file"
"Awesome!","OTHER",""
"Very beautiful design!","OTHER",""
"Has all the features a power user needs.","OTHER",""
"The first app to replace Total Commander in my app list.","OTHER","app replac command list"
"Fantastic open source file manager with a really nice design.","OTHER","sourc design manag file"
"One thing I'd like to see - ""Open with"" on HTML documents doesn't list Chrome as an option (however this is a possibility on other file managers).","OTHER","chrome document manag option file list possibl"
"I'm not sure if this is a system issue or something that could be added to Amaze.","FEATURE REQUEST",""
"In any case, fantastic tool and I'm glad there's such a good, open source option!","OTHER","sourc glad tool option"
"I have been looking hard for a replacement for ES file explorer since I have been having root issues with it on the dreaded systemless root and after trying several different root file explorers, I am finally going with this one.","PROBLEM DISCOVERY","system root issu replac tri explor look file"
"It has everything in it that I need and none of the unwanted fluff.","OTHER",""
"Great work dev.","OTHER",""
"It was included in the custom rom I installed.","OTHER",""
"I love it now.","OTHER",""
"Great UI
One of the best file managers.","OTHER",""
"I only have one issue.","PROBLEM DISCOVERY",""
"When moving files from internal storage to SD card, the files don't appear in apps such as Google Photos, until after i reboot the phone.","OTHER","photo appear pap file move reboot storag card phone"
"edit: I should have mentioned, this problem doesn't occur with other file managers I've tried.","INFORMATION GIVING","occur edit mention tri manag file"
"Clean, functional and beautiful!","OTHER",""
"Nothing against
AwesoMaterial!","OTHER",""
"amazing app does everything I need it to and more.","FEATURE REQUEST",""
"thanks Devs
Best
I'm developer and I love your work.","OTHER","deb love thank develop"
"Good application.","OTHER",""
"cannot edit default spinner tabs
Super I love it
Bechtel
Just keeps getting better!","PROBLEM DISCOVERY","spinner edit super love echtel default get"
"I'm maintaining the rating for the time being but the app won't start on my new mate 9.","PROBLEM DISCOVERY","rate time app start maintain mate"
"Crashes instantly.","OTHER",""
"Fix?","OTHER",""
"So good!","OTHER",""
"Nice Switched from es, thanks
Amazing Simple yet brilliant.","OTHER","switch simpl thank amaz"
"Simple, fast, and lightweight.","OTHER",""
"One of best file explorers out there.","OTHER",""
"It's open source too.","OTHER",""
"Amaze File manager Amaze File manager
Ok Great
The very best!","OTHER",""
"Review The things with most material managers are they are good looking but they compromise on features .","OTHER","featur materi review compromis look manag"
"This delivers on both so kudos to the devs .","OTHER",""
"One request would be to change the app icon which looks pretty ugly .","OTHER","chang request app look icon"
"May be try out something like that in moonshine icon pack
Clean and responsive Nice set of features and functionality.","OTHER","featur icon tri function pack set clean"
"Simple and fast UI and easy to navigate.","OTHER",""
"Nice!","OTHER",""
"Very good Sexiest file manager out there.","OTHER",""
"Beautiful.","OTHER",""
"Couldn't find how to access SMB shares though (the 3.0.0 ""what's new"" says SMB was implemented).","PROBLEM DISCOVERY","acc sob share implement"
"EDIT: Thanks!","OTHER",""
"(duh, I hadn't used the ""+"" button yet.)","OTHER",""
".","OTHER",""
"My life is now complete!","OTHER",""
"Great Simple and functional
Nice Love it
Very Nice
Nice icon, nice name, I like all updates so far
Free open source and excellent.","OTHER","sourc updat icon love excel simpl name"
"Stopped using ES Folder and came here Great!","OTHER",""
"Simple!","OTHER",""
"Loved it Ek number aahe asplet 8airbone isse  chalta hay without file download thanks amaze team
Latest update fixed crashing for me.","OTHER","fix crash issu ach amaz love team file hay thank download"
"Droid turbo 4.4.4 stock.","OTHER",""
"Great app.","OTHER",""
"Thank you for fixing the crashing so quickly.","INFORMATION GIVING",""
"Great!","OTHER",""
"My new favourite file manager This has become my new favourite file manager after another popular app went down the pan.","OTHER","pan app manag file"
"Full featured but uncluttered.","OTHER",""
"Just awesome","OTHER",""
"Best file manager
Awesome ;) Best file manager I have ever used.","OTHER",""
":)
One of the best file manager
Fix please.","PROBLEM DISCOVERY","fix manag pleas file"
"So on other file manager if i open very large like conf file ex:apns config on /system/etc .","OTHER","pan system fig manag file con etc"
"then it not LAGS.","OTHER",""
"Im using exynos note 3 btw.","OTHER",""
"And in yours and some other it lags so much.","OTHER",""
"Cant even scroll to bottom.","PROBLEM DISCOVERY",""
"Maybe allocate more ram?","OTHER",""
"Or use all threads available?","OTHER",""
"And remember hardware rendering :) great job btw.","OTHER","hardwar job rememb render"
"Best file manager
I loved it because as opposed to other apps cluttered with ads and intrusive features, this one is clean, concise and fast.","OTHER","featur clutter concis fast love oppos manag pap file"
"Extremely fast and intuitive file manager.","OTHER",""
"Ah !!","OTHER",""
"What a lovely , beautiful interface and color options is best thing.","OTHER",""
"Built by a person having simple,effective and artistic approach.","OTHER",""
"Great!","OTHER",""
"Works well, looks good, and it's FREE.","OTHER",""
"Author should be paid.it's certainly worth paying for it (a nominal amount)
No annoying ads in your face!","OTHER","amount annoy paid author pay"
"Awesome file manager with no annoying ads!","OTHER",""
"Works great Open source, no ads, and free.","OTHER",""
"Can't ask for much more than that.","PROBLEM DISCOVERY",""
"Used Amaze to uninstall ES File Explorer, it felt good.","OTHER",""
"Its awesome
Es got replaced I just couldn't find a better file explorer ,the best and most simply ui,many settings and open source
Coolest
Awesome Best material file manager!!!","PROBLEM DISCOVERY","sourc replac explor manag file set"
"Good one.","OTHER",""
"Loved it ;-;
Amazing This file explorer has lollipop theme and root.","OTHER","root amaz theme love lollipop explor file"
"And solid as solid explorer
Ui Ui attracts people
Better than es Now that es has gotten a little bloated and slow IMO, this app is great.","OTHER","gotten slow app attract person explor"
"Whether doing a simple file transfer, or browsing through your documents, this app is a must have.","OTHER","transfer brows app file document"
"Awesome App
Cheers Bloody brilliant
Simply Amazing.","OTHER","bloodi cheer app amaz"
"Clean look and use.","OTHER",""
"that's enough to get a 5 star I loved it
Nice Great looking.","OTHER",""
"Looks great Suggestion, 1.cloud support, 2.","OTHER","support suggest look cloud"
"Image browsing need to support gesture, instead of 1 at a time.","FEATURE REQUEST","support brows time gestur imag"
"3.","OTHER",""
"Remove text editor, it can not auto detect encoding, have problem with large file, and never as powerful as pure text editor, which has syntax highlighting, replace, auto complete etc.","PROBLEM DISCOVERY","text highlight remov auto encod editor replac detect file etc syntax"
"If u want to enhance txt editor, try with over 1mb novels, and replace func incliding \n. We'd better have edit/view mode switch, and coding/novel text mode switch, but is it necessary?","FEATURE REQUEST","text includ edit mode enhanc novel editor replac tri fun code switch view"
"Awesome Took me a moment to figure out setting up smb but once I got that going it works flawlessly.","OTHER","sob figur moment set"
"Open source is the best!","OTHER",""
"lovely awesome
Moto g Love iT
Great file explorer Looks good.","OTHER",""
"Smb access so I can stream shows from my home server, works great.","OTHER","acc home stream server"
"Amazing Awesome app
It's not well This app can not start.","PROBLEM DISCOVERY",""
