"sentence","category","transformed_sentence"
"It still won't let me add pictures because it crashes my tablet the instant i try.","FEATURE REQUEST","crash tri add instant tablet pictur"
"Obviously i need screenshots in my Gaming reviews.","FEATURE REQUEST",""
"2.0+ is great!","OTHER",""
"Love to do","OTHER",""
"Very simple","OTHER",""
"How to change my blog post to be viewed in my site?","INFORMATION SEEKING","view site post chang blog"
"(Sticky post) I have posting some article but If I visit my blog site, it didn't appeared although I have press the publish button, please help","OTHER","help articl pre visit button post blog pleas appear site"
"Don't like the additional features such as the ability to view popular WP blogs.","INFORMATION GIVING","abil blog featur view"
"Mk","OTHER",""
"This is a great way to draft future blog posts and look up visitor stats, as well as checking comments and other notifications.","OTHER","visitor look comment stat draft notif post blog check"
"In this new version, WYSIWYG editing is back again - I missed that!","OTHER",""
"By the way, the mobile web site is at least as good as this app so be sure to check that out too.","OTHER","check app web site"
"I loved this app until the last update contain virus, that's why I uninstalled it.","OTHER","contain app love viru instal"
"This app save me a lot.","OTHER",""
"Great app!","OTHER",""
"My most favourite place","OTHER",""
"Used to support self hosted WP sites.","OTHER",""
"Now only works with WP sites hosted by Wordpress.","OTHER","host pre word site"
"Developer wont give feedback or support.","OTHER","wont feedback develop support"
"Youre better off using mobile webpage to work remotely.","OTHER",""
"This app is an abomination!","OTHER",""
"Fresh look and easy to navigate.","OTHER",""
"Was a great app but now it crashes my whole phone.","PROBLEM DISCOVERY",""
"I just don't post from my phone, too much of a hassle.","OTHER",""
"Over time, you guys have made this a beautiful functional app","INFORMATION GIVING",""
"Good app","OTHER",""
"Blogs for nakeded women","OTHER",""
"Yup.","OTHER",""
"Ilevelo","OTHER",""
"Way better.","OTHER",""
"Notifications are back up.","OTHER",""
"I don't need to ninja to the admin page either.","OTHER",""
"This is definitely an improvement!","OTHER",""
"'Nuff said.","OTHER",""
"!","OTHER",""
"Good","OTHER",""
"Posted a post.","OTHER",""
"On blog it's showing 404 error and the image was also missing from the blog.","FEATURE REQUEST","error miss imag blog"
"!","OTHER",""
"Sometimes when publishing my content is not uploaded and drafts are deleted.","OTHER","publish delet content draft"
"This very frustrating.","OTHER",""
"Won't let me sign in.","OTHER",""
"Even with my URL they tell me my correct password and username are wrong.","OTHER","user tell password name"
"It seems my account was closed without my consent.","OTHER",""
"Tech support suggested I take the info and re sign up.","OTHER","suggest sign info support"
"The site say my info is already taken.","OTHER",""
"Yeh, on my account.","OTHER",""
"Now they're blaming a glitch.","OTHER",""
"Just raked for my username a third time","OTHER","user rake name time"
"Very usefull","OTHER",""
"Its is not downloding it is showing error has come","PROBLEM DISCOVERY",""
"Why?","OTHER",""
"The huge minuses, you can only use the app for one blog and you don't have an option to log off the app.","INFORMATION GIVING","option blog app log minus"
"The new update.","OTHER",""
"Now I can't upload my photos.","PROBLEM DISCOVERY",""
"Media error.","OTHER",""
"It took me 8 hours to get 4 of five photos to upload.","OTHER",""
"I had to change it to gallery etc.","INFORMATION GIVING",""
"It's a mess.","OTHER",""
"I just did a factory reset on my phone.","INFORMATION GIVING",""
"It happened before and after I rest.","OTHER",""
"I can't find the link on the website for tech support so lame.","PROBLEM DISCOVERY",""
"The app was perfect before.","OTHER",""
"I'm visually impaired.","OTHER",""
"I could see it better.","OTHER",""
"Light Blue and white is a graphic design nightmare.","OTHER",""
"And it's harder for me to see the new app type (accessibility).","OTHER",""
"Doesn't work on self hosted sites and gives 0 support !!!","INFORMATION SEEKING","gife host support site"
"I have created a site with wordpress","INFORMATION GIVING","creat pre word site"
"Nice :)","OTHER",""
"When I select view site or admin it goes to a 503 error","OTHER","adman select error site view"
"Easy to make profile","OTHER",""
"Finally I can add photos via the app!","FEATURE REQUEST",""
"Sheesh!","OTHER",""
"Mobile blogging was almost impossible.","PROBLEM DISCOVERY",""
"I appreciate the update.","OTHER",""
"Good job.","OTHER",""
"It is great way to express your idea . . . . .","OTHER",""
"Awesomely","OTHER",""
"More features like font style, size and other variations can be added.","FEATURE REQUEST","variat size featur style"
"Love the mobile viewing format !","OTHER",""
"Grabe hirap magdownload masyadong malki ung app","OTHER","mastodon gnu app download rap mag grave"
"This app relieves me of stress","OTHER",""
"Fun and easy to use.step by step guide makes blogging a cinch.","OTHER","step cinch guid fun blog"
"Been on WordPress for years.","OTHER",""
"After latest update, app overheats my phone after only moments of being open.","OTHER","phone app overheat moment"
"By the time I've created my post, my phone is giving me warnings about overheating damage.","INFORMATION GIVING","damag give creat phone post overh warn time"
"I need this fixed, please.","FEATURE REQUEST",""
"I'll give 4 stars again after my ridiculous issue is resolved.","OTHER",""
"Samsung Galaxy 4","OTHER",""
"Awesome App","OTHER",""
"It is a very nice app","OTHER",""
"Easy to use from any device","OTHER",""
"It is a nice layout","OTHER",""
"Oswm soft","OTHER",""
"good","OTHER",""
"Its too good","OTHER",""
"Awam","OTHER",""
"I live it","OTHER",""
"G. Garden state jersey","OTHER",""
"Good","OTHER",""
"Good but can be better","OTHER",""
"Good","OTHER",""
"Doesn't work on self-hosted sites - no warning/help about XMLPRPC","PROBLEM DISCOVERY","help host warn malaprop site"
"Yeah","OTHER",""
"Good","OTHER",""
"Simply awesome .app that you give fully  control and  making the  web.","OTHER",""
"1) it's missing a search field.","FEATURE REQUEST",""
"2) there is no multi select and upload of multiple images from a single folder, it's either messy all together or one by one.","OTHER","select upload multu imag folder"
"3) I lost the whole text and images of a new post because of an internet connection error, this should not happen no matter how bad the connection is, offline editing is what users expect from an application vs the web-admin!","INFORMATION GIVING","lost text happen expect matter user line error post web connect applic adman imag edit"
"4) post settings button is hidden when keyboard is open, could make it more android oriented by using the native menu key.","OTHER","keyboard use menu orient key post set hidden button"
"Good","OTHER",""
"I have used previous versions of this app and found it very helpful, but now I have to sign in everytime I use the app.","OTHER","found time app version sign"
"Why do I need to sign in EVERY time I want to view my blog?","INFORMATION SEEKING","blog sign time view"
"This started after the last updated.","OTHER",""
"Disappointed, I relied on this app, now it's just annoying.","OTHER",""
"munna","OTHER",""
"The latest update changed how the wordpress application works.","OTHER","applic pre word chang updat"
"Used to open it and start viewing the blog.","OTHER",""
"Now it's a 2 step process you have to view site now.","INFORMATION GIVING","view site step proce"
"Also, now I can't zoom in on the pictures posted on the blog!!!!!!!","PROBLEM DISCOVERY","pictur zoom post blog"
"Fn uninstalling this application and will access the blog through the full website on my phone!!!!!","OTHER","applic instal websit blog phone acc"
"What a pain!","OTHER",""
"!!!!","OTHER",""
"So far so good","OTHER",""
"sy suka admin menunya, jadi seperti mengelola blog dari desktop.","OTHER","menu desktop aru ichelangelo blog adman expertis"
"tentunya jadi lebih mudah mengelola blog dari mana saja hanya dari hp'","OTHER","mud jade aru saga mama anya eventu ebbi blog ichelangelo"
"Awesome","OTHER",""
"App will not allow me to post pictures, no option on mobile for me.","INFORMATION GIVING","allow mobil app option post pictur"
"LG Optimus L70","OTHER",""
"App Sucks, Always ""Error Occurring""","OTHER","error app occur suck"
"Helpfull","OTHER",""
"awesome app.love it plenty.","OTHER",""
"Bhai","OTHER",""
"iloveit","OTHER",""
"Im using android lolipop 5.02 and this aplication is not working on my smartphone","PROBLEM DISCOVERY","use phone lollipop plicat"
"NOT 5 stars on this release.","OTHER",""
"It doesn't remove spam comments from list (self-hosted site).","OTHER","host site remov comment pam self list"
"Otherwise love this app.","OTHER",""
"Good","OTHER",""
"Didn't work at all for self-hosted site","PROBLEM DISCOVERY",""
"Best app","OTHER",""
"Gives best mobile experience through mobile","OTHER",""
"Cool app","OTHER",""
"Since update the photos won't stay put.","OTHER",""
"One star because I spent way too much time.","OTHER",""
"And I have to wait to fix it","PROBLEM DISCOVERY",""
"Gets the job done but interface could be better","OTHER",""
"While trying to add a new post and inserting a url using the copy and paste feature on my htc 616 .it force closes automatically and is not letting me add a url.the insert link feature didn't work either.","FEATURE REQUEST","use past tri insert add let close post link forc copi featur"
"We have got a band but there was no anything to describe our details but finally I got WordPress and I started using it n it attened to Google m so glad lov da app evr body much hv this app","OTHER","use detail oogl attend band pre app word start vol eve bodi describ"
"It is NOT possible to login with 2 accounts in the same time.","OTHER",""
"Please make it possible in the next update.","FEATURE REQUEST",""
"Not able to get to my blog posts.","OTHER",""
"Error occurring.","OTHER",""
"Like the side bar layout more too.","OTHER",""
"I love the site, and the updated app flows and works so much better!","OTHER","flow app love site"
"It is finally complete.","OTHER",""
"I am unable to post html message through the app.","PROBLEM DISCOVERY",""
"Please improve or help me to post html.","OTHER","pleas improv post help"
"Big step forward to make it more social and friendly mobile.","OTHER",""
"We waiting more developing to make it comparative to twitter and tumblr","OTHER","wait twitter tumbl develop"
"Just press it.","INFORMATION GIVING",""
